#,0,1,2,3,4,5,6,7,8,9
13,-625.5959124419358,-1089.4715867142577,-775.7265766343771,-755.0250910005032,-763.8660725537733,-707.1685446487062,-798.4198645643313,-827.4211930673273,-740.1792771944182,-774.7091306631497
14,-484.0645970342177,-210.70216632029909,-360.2573820260926,-343.4565505512591,-396.9014567317054,-340.63473133772067,-365.9628620638093,-371.6232681060443,-352.48462002389107,-371.8189571402176
15,-770.7387256339268,-948.5053940548935,-774.6062195249641,-711.5378896885251,-822.66204629176,-715.0965301583319,-811.9435369618029,-887.7427901957618,-781.2564342483075,-889.9220950520888
16,-726.0112595307354,-911.7217477013209,-682.7708366978713,-697.9490023623197,-573.5741901920061,-666.9439875368925,-693.8476920652419,-609.801362769762,-655.4947270763191,-563.2413827147659
17,-699.1780554436817,-856.9968995254868,-696.9627057169644,-627.999840398705,-632.7553638990893,-650.7595416247648,-741.0295573518669,-497.7146402311554,-676.4490455572301,-598.3101490473875
18,-1052.1924199884054,-1294.259322353562,-938.954609403497,-921.1253880998233,-995.6390178435055,-947.7605223195748,-974.9146015534242,-1084.4863025766967,-987.6507099097405,-1059.7317452990064
19,-658.9223159368255,-697.8633296694468,-592.9624796753818,-576.7761848717886,-465.38909368576464,-532.2727144306048,-582.3268118271607,-549.528122181996,-564.9006645800939,-488.50747820339166
20,-733.8520596740568,-731.0680140647792,-706.1145986421343,-629.1529746855183,-596.9120334906594,-604.533201369209,-727.5068206506661,-560.5249647402079,-599.5419868794924,-547.7884559939652
21,-690.0586970833575,-772.8566365830545,-607.3958173124765,-606.1258386628699,-610.5309464875113,-586.3840222217069,-515.0824086705038,-715.7866197319936,-620.3854211325892,-641.5587570977488
22,-760.8921864088048,-868.1740440052902,-672.7109196807031,-732.1373139373908,-647.7568637084233,-727.7492749310985,-646.0257399428318,-717.3025887892818,-723.7927928261901,-706.4904674536862
23,-714.607293440619,-739.4217971727738,-698.3022618809568,-646.7216123858811,-649.7671833692075,-572.9286615982751,-685.5024882682457,-726.2861167455262,-614.1228675925632,-675.8461533105526
24,-709.331639913189,-745.5771672930521,-630.9702611741118,-631.447936332636,-531.8892344540903,-598.5540991343776,-628.6424915752567,-594.7562000339393,-636.136975606597,-550.6763617116204
25,-708.693223276911,-1538.9623704663447,-941.1052285771206,-1056.6990444853034,-1006.8103032577832,-943.310320279483,-957.9702089569378,-1127.64795923039,-981.6565523444702,-1103.4750625201152
26,-675.2083031304452,-746.1166413318077,-658.5930623817165,-617.6110365946853,-559.8566540758803,-594.2310235895982,-670.149614219354,-480.70540779523793,-644.9814288612962,-523.6071968515506
27,-668.444932407849,-822.0599024004384,-625.8801024240911,-631.9047850311999,-493.7735328727292,-574.8506006024224,-618.9319677394714,-596.848131746974,-596.9011468795787,-519.0219817203578
28,-606.8431182257299,-1048.8463771177685,-724.6240813724756,-683.0026789457719,-773.0086744193413,-684.0032615798464,-768.5353018745758,-814.6800472412655,-698.7490919464,-775.3400939248571
29,-551.2208308178648,-321.14658909854313,-445.2460982487394,-422.4360295652902,-438.4874211710196,-398.9585382577616,-428.81593079833544,-434.7137567003637,-429.79541112206164,-434.7687718646113
30,-703.7140958288812,-702.4967886907752,-659.3556204998332,-519.572431376082,-643.7756201773908,-559.6788630180804,-663.6898351108397,-586.0874942477403,-592.7729859370305,-597.47092349813
31,-523.824896661268,-301.4812132295929,-425.3785051518712,-394.79119717649706,-395.09065858532614,-372.2235267570098,-421.50813747473217,-376.2230283928206,-405.8887004294877,-377.95025483057844
32,-769.4057957943335,-851.8527326435495,-722.17965728795,-573.5934873463259,-700.4327290204743,-615.7615279915763,-760.2235697819552,-757.3656046166737,-666.9940975208266,-702.0013829562395
33,-753.5728746492035,-1173.894116647284,-806.8835685863633,-929.2470101904629,-786.8693472513513,-795.3447517733489,-759.5300206986452,-930.7885120030637,-866.1473444600948,-900.0311640626472
34,-742.0788726807556,-732.8927355147005,-627.8536001066518,-659.8121392740768,-640.009467977327,-643.5438615711062,-760.5793598102367,-564.6373954267184,-599.6845996168064,-619.995759750113
35,-834.2906675120397,-1071.2469899319,-740.1294194992583,-834.5970848684032,-937.352101475015,-831.5223272837138,-889.1505941472085,-1005.0533911057871,-838.1883431607993,-1005.5897316661161
36,-755.711900064717,-858.5846885538349,-688.905261213002,-678.3774586457649,-646.1853610732652,-680.3960026714623,-741.0974081541187,-538.7529341592295,-683.4572552617349,-602.2226073586689
37,-566.3924212082526,-299.60287809205744,-453.56051646827234,-421.29398107363113,-431.8156051857209,-399.1870173647333,-442.06512602959987,-409.7841485660992,-416.8739922957261,-410.09780194112994
38,-701.5138910810612,-701.859093623298,-638.4599825685183,-628.7986792567464,-759.1982784050689,-647.0224191269787,-664.56135399219,-769.8983638605639,-663.6085809913055,-763.1537713421077
39,-609.2738872081103,-321.2047422843387,-476.33324622668584,-457.0311672664846,-511.75491322101345,-449.99406209270506,-475.2806896193898,-508.7543741410326,-435.1024237477827,-481.9036643141881
40,-496.82749852174595,-243.83810944084777,-386.3180387917398,-383.5618890221742,-386.34118107841294,-356.03661677158874,-386.856490707438,-367.45782353544416,-393.5844337836975,-377.1377461791331
41,-657.6145739420579,-651.2178388673694,-591.417341367897,-581.9236834985887,-536.4783217801258,-553.7717969707651,-607.1740681494987,-455.3925789271384,-573.2958156962068,-486.38167070611377
42,-754.5394104168777,-726.0868562081686,-631.2287041227396,-622.7594194008714,-502.15700129581757,-601.3152963820769,-658.2324679110174,-557.3146533082099,-583.0979108193313,-511.39833185483553
43,-678.1802493074457,-605.9444453717122,-543.814372507627,-610.9445617317863,-617.7023502369772,-583.8916793320519,-582.656990174293,-700.414452176032,-610.9145719162871,-659.2958859202984
44,-657.9614159816198,-567.2445250693627,-545.4946352961763,-488.41019026744004,-574.4882266277589,-513.5673398423257,-532.5233449831663,-582.1034646074086,-547.6881932863365,-580.260722975491
45,-701.8024796356627,-787.0521336544491,-711.4366834423765,-607.3550222142845,-700.6337314842928,-599.6888125620176,-720.2848617782994,-769.4377536962884,-632.4364602536466,-704.0465729643545
46,-621.7965245759,-490.95298349114483,-486.00640283200795,-451.4162555558716,-486.35487904879517,-453.8279041983091,-488.99124016911753,-504.46000906331716,-483.17830819045037,-480.3041005417356
47,-821.3045856853965,-761.2197995944371,-631.9064060986695,-736.6653738865431,-713.8169850647402,-719.3425183267202,-657.4096942143268,-783.9984771328316,-730.0163392936742,-746.1941635082628
48,-754.5300252058615,-1041.162733065518,-748.1041040359041,-684.6760287667611,-558.594566425365,-649.1676097969628,-765.5518639482931,-658.0326122326926,-645.0723248206124,-564.5194601612287
49,-714.2995740793718,-953.7729263147772,-636.0620836355097,-701.3837680447708,-540.5348700695114,-669.7683808663407,-666.918528573406,-648.0924976437606,-667.6675574077177,-609.3535807375055
50,-663.6691192423754,-689.9596883126965,-595.3122845869802,-592.6039985212236,-628.437982511524,-571.2743354238467,-514.6742149699031,-690.0976097161715,-609.9105902962295,-642.4732763105479
51,-872.8818424412237,-1195.8144229197128,-854.5688442311857,-768.5450339276068,-901.9956034767293,-837.4297749395682,-889.3513621759422,-943.7872193504609,-877.0630567335996,-924.3270516747326
52,-766.6527499303044,-896.7915480396853,-810.3354339105828,-747.6246036141245,-710.244772628418,-658.9544512329312,-809.2038420554657,-769.327706414377,-723.2400037228844,-724.5299806443926
53,-726.0883328460387,-882.8275304052829,-739.5103562826871,-664.1440659541612,-717.0826918814595,-666.353249733203,-735.0371352188262,-779.0038105664124,-722.4457613974254,-758.4585651791534
54,-998.138307079685,-1282.7437741205304,-904.0718279957899,-1030.5163099813128,-987.5947708103656,-1021.0318116664516,-925.4680642516258,-1092.9947337921556,-1014.7668340665983,-1078.351520666269
55,-588.5221641409127,-867.8725856032847,-662.850316024502,-602.6057009995067,-652.9418524733111,-585.0752538208844,-656.6866221605657,-700.8390939906476,-584.0723396784365,-641.7602311796683
56,-785.1508773059778,-1129.3329655575392,-756.3550943352311,-779.3406563522454,-619.7288218806688,-732.2772313380775,-774.1137985511999,-757.0820036277819,-752.9969238425069,-705.8258041659401
57,-525.1185442223425,-246.90800838927757,-405.33445081082385,-399.86960464895725,-418.55485514952164,-384.45539105346296,-435.30867339680503,-394.6837314965969,-399.13689970943585,-399.8070309404348
58,-763.3042297882001,-954.1759972386567,-758.3242643438142,-742.1053210473553,-600.3412239087689,-688.3860231278526,-727.0710439772253,-630.1806888843382,-703.1775460044674,-570.9944662948913
59,-654.9090484498848,-602.2073592013634,-642.4201296229874,-629.1499148759125,-556.9284567527025,-541.4004677787761,-664.8704219505934,-577.3849190718297,-587.414155558259,-582.2319275819494
60,-722.157370704905,-901.1822769310643,-684.7975723658416,-606.57811811645,-613.3124250926584,-638.7397321975375,-717.8086518059858,-518.5368872212007,-691.904369448498,-607.9764719664332
61,-810.3803656642402,-1012.1673588297208,-748.0743754209744,-860.1927942555958,-799.916063213038,-771.272033380754,-788.4359419970584,-879.7633878117857,-728.8009763276045,-819.0182286899287
62,-677.8244508010303,-620.5210550458794,-581.8543055825942,-577.6562018285584,-507.9225601604266,-535.725310106153,-582.7679668094769,-544.8444199173081,-550.4192302739506,-494.5350175388184
63,-715.8622374764195,-648.2509215686812,-553.667738678967,-585.3672003671069,-655.5093097640579,-604.1528706311248,-631.5031926404657,-702.4834397115761,-592.622764232785,-653.1142087814195
64,-941.4193087166532,-1096.7982476099014,-844.5396407169278,-857.0395506654522,-794.262455784915,-846.3140573684074,-912.4128161685185,-747.1319184037393,-827.5948549833307,-802.2226045661785
65,-638.6750599144805,-505.53437200819275,-546.239626197671,-489.9599937920578,-469.4754616094355,-463.4648165377651,-520.3050497039139,-502.6493599048452,-492.0914533855033,-453.6477492751091
66,-796.7291749906211,-924.4362592751063,-722.2696523775771,-783.5671265301997,-743.5998303822017,-771.2177818524553,-732.6088426173856,-777.2009805184914,-784.4649457808396,-788.6648501484739
67,-800.3192633769539,-957.7495731047924,-734.4559484900853,-810.6423039258023,-610.1333373839044,-741.4659641950293,-782.6330957955462,-713.8194832368538,-748.1816550833647,-679.7129774608983
68,-669.9764664834587,-700.2289145881123,-584.985584969213,-458.15254711302185,-595.8015230728872,-528.0855874904223,-655.7092196721239,-634.457916391358,-511.81302576028656,-584.3719652959161
69,-687.7540192286981,-1175.989399201932,-834.0390140037139,-929.8664544326292,-901.5428546301922,-822.412170600116,-836.9237002342884,-921.9180030388331,-891.8494196735891,-939.4524710420438
70,-718.9037569460871,-887.4827343820523,-734.3556438663636,-672.9264609712283,-654.7902946124959,-684.7422149123547,-765.6602002103722,-518.0772358409515,-698.1613230094231,-631.7459209713761
71,-635.9110667501114,-1357.6714711146658,-847.538925749648,-897.0936419781328,-942.0963009450021,-832.969302434117,-890.7117562930031,-1061.003444397219,-886.030680116029,-1025.4793589197072
72,-757.0727973249396,-1008.2494133362118,-716.6924229388999,-742.7626539834138,-875.9647374978656,-784.1660682251029,-840.1610305584848,-956.5877703664505,-809.4794908365543,-974.0647816077945
73,-726.9802530417194,-617.1496396271008,-607.1036685659645,-600.7956043694019,-639.397192560003,-596.3208764848067,-690.6388011176106,-567.4186507425434,-537.927701711923,-580.3379031660592
74,-585.1554875017031,-308.4962074675505,-465.4345840698199,-441.6150749550557,-464.6210061133963,-415.79208730250275,-452.5309361696409,-440.6255521502791,-416.12073048563764,-431.65053560532573
75,-826.3427975170805,-743.2734249033197,-701.9284845994076,-685.9068657111246,-614.4669686932406,-668.263918743,-741.1358246254955,-559.3612023806156,-661.7070414963142,-596.4799839183656
76,-687.5284462538613,-649.2602346578494,-641.1748069161836,-530.8564365941957,-677.7024182732666,-562.9599315579266,-666.1236851302815,-697.8550136881629,-603.8381874731374,-670.5997191988012
77,-776.5773600310486,-799.6419913505614,-657.6069241283334,-724.4852772786329,-684.6511238871693,-693.200619760559,-700.9578789405354,-626.736077928398,-713.4703405055697,-662.4502270956323
78,-723.3919016346225,-532.5977543882484,-622.0381294554002,-564.1523237504388,-556.2561754308053,-539.0457387597228,-646.8410248926567,-541.6137395800629,-520.0449921656159,-511.85656254456745
79,-790.6122547232625,-962.3330700765187,-780.6598808542235,-771.601231618749,-722.8559610349554,-727.8020470594787,-852.8764417993922,-574.6958709901046,-695.0830541841691,-672.0534341474678
80,-650.8608786044082,-725.9172933392676,-631.4728167633907,-572.5359088806259,-504.6607412232227,-528.5116344746277,-604.0966100608598,-489.24329244741756,-584.0886030932926,-461.69948204956535
81,-664.6040455856147,-827.1962044128181,-606.1338229755154,-643.0358029012051,-630.9004482707021,-610.3744571117505,-517.8179488941978,-699.9730931925268,-635.2346244775064,-643.1377571085237
82,-821.6731823581504,-972.5079527046239,-587.6701039663142,-765.4213378676129,-834.2989007577531,-796.8300715445798,-737.2219187311447,-957.3899316854277,-757.3982419716287,-912.8993370740509
83,-664.8231033476545,-748.3654587937826,-647.1833167376315,-604.5322154328177,-525.5289002680597,-571.6647585591635,-653.3804974770036,-474.24540331540044,-607.4497177988022,-484.0246160411485
84,-909.5590737610727,-999.4801457193854,-875.0866550554971,-856.2110784197808,-788.6750109119306,-786.9353502646413,-905.348061958483,-890.2974954398923,-769.6202019498122,-810.8286704546664
85,-791.1483293666932,-1090.2988814141124,-756.1040138241978,-727.0432079774113,-600.4214949690254,-706.359387409864,-770.9536501366985,-758.8128392773965,-710.0211857014607,-673.9697318811458
86,-735.1178199840797,-648.7307585414535,-625.0409295568229,-615.9213086326571,-572.9184968382302,-595.8233548315018,-685.9268226964201,-450.3808891515594,-565.2107271719955,-511.60216967673415
87,-770.1271947653255,-963.384545219222,-789.6266317501261,-656.5866999645573,-732.9608701864169,-680.6897054311778,-740.7820926493085,-774.6215080426837,-750.5681316329011,-763.2427340081775
88,-813.8573621240499,-1090.0737816299404,-736.953744838828,-831.8610515252248,-736.2472989852596,-798.7735156787528,-638.0862097792677,-845.4747935304345,-826.4777136407605,-816.56557195597
89,-607.4432602205849,-298.09290432613574,-444.40682456271907,-458.11149811233184,-477.6714513137514,-446.91712237336753,-487.8674906968032,-482.0849384836899,-430.253012946049,-477.1874274958294
90,-693.9653563241533,-808.120196561923,-697.6628568216101,-561.1854309997433,-747.0952167690697,-620.1456264494603,-794.4937029739413,-742.1410377949815,-636.8792371613091,-722.4799861409725
91,-747.356353666789,-748.7758488115724,-623.2707242270822,-671.0948255238353,-629.9736915809502,-629.8891424593915,-511.0327832401489,-722.4177978452185,-642.9196821362051,-654.6721925143912
92,-735.1468699610987,-623.7823513783092,-638.9986765035974,-650.4536070264634,-584.0789872873025,-591.8505922251195,-667.6261173614164,-607.3794130366648,-586.7791471300947,-576.6597885926095
93,-682.9321814152639,-738.9544280680177,-647.5692809161562,-510.2667587998746,-681.6548104547578,-562.4642160971182,-699.4688646545584,-639.2957499946003,-566.3097511690042,-634.6261433661462
94,-619.8593025783326,-380.4491257243821,-465.20840332351406,-452.5536215053589,-482.8125347439979,-441.6962654950273,-457.06084049428034,-499.6497623810707,-428.57139946518464,-470.6781794587925
95,-827.918302073681,-1062.1572388153688,-804.2960975289095,-849.139411914264,-682.5877058000793,-785.9495407575216,-788.6909223930544,-828.5012294203955,-762.867078207734,-733.0488765689668
96,-566.2603299612114,-390.3208630340275,-468.63706435794217,-426.5325425286414,-428.39886417170493,-406.88055260096115,-460.1905059181519,-426.54760659279566,-441.9975376403037,-423.1483900270782
97,-834.2734837449593,-838.7471508455759,-739.805558227224,-701.3933843392202,-697.0750807024313,-705.7094396497437,-729.7641689592732,-698.7635021390597,-690.3881651427079,-691.9969891695731
98,-675.6047166052128,-852.515866131781,-656.8084861454191,-725.6123621058931,-704.0297522802902,-655.2356552734597,-595.7524062998833,-808.9831653767118,-698.5084714457593,-751.4104780160845
99,-784.2274408357247,-954.4792540218182,-694.3834876716476,-714.3398985490445,-586.6478775857507,-692.7575018278826,-708.2356688032902,-644.4080494637967,-673.7903002967292,-564.3848339065618
100,-823.0639882012543,-926.0269953833748,-742.7404461479393,-815.434287876128,-743.0406748442763,-790.4194884465717,-692.2005581349416,-824.6655216733794,-798.3162989727768,-793.646879757288
101,-678.7524075273506,-1115.2711120382558,-848.78283053313,-842.0207485418395,-850.0879042035135,-771.2445234758488,-883.6409796519259,-927.4727351404026,-813.6935775021672,-876.9233292668517
102,-850.3890510545516,-1063.1800652564173,-924.8030783389771,-792.5244881628219,-800.7564439588373,-716.632858240584,-951.4865936524888,-779.1208809430578,-775.3895607306459,-771.0355305341016
103,-770.7504574750491,-1042.4542781124412,-727.346601893116,-782.2998662353062,-607.7876702681039,-742.6998711792108,-765.7341282801648,-749.4680244536247,-777.7226877483005,-689.2348810669107
104,-769.5158864124621,-948.6708873942841,-706.7834289009759,-711.4315757787649,-639.0235283846057,-680.6965211428065,-726.952349051598,-722.9661477660118,-735.8230853753698,-641.5689248509319
105,-734.7009198462428,-824.8460105785352,-676.4892595683923,-691.6128666454066,-555.365465933478,-641.5741356517478,-678.7717256644654,-584.3711158128818,-642.9689512555898,-522.7746642502636
106,-891.5469484416186,-1254.3885141838148,-837.7783204976372,-906.5679165507037,-998.6307932203057,-920.7583827608926,-972.3569157893093,-1121.658169305338,-934.4955731627747,-1111.3197068814823
107,-578.0897107815614,-352.76647382200576,-461.4911302397693,-467.83624729549985,-503.7635440092759,-450.8747940619991,-501.5179908195449,-528.6044262466627,-449.2266578820994,-509.088971263916
108,-706.4918156001693,-767.8285719406667,-680.6063131568566,-583.1952168730555,-560.2269725487105,-563.5486958456795,-643.7213276331748,-575.4470291390953,-593.1330326965298,-506.33117200020826
109,-597.4691095712868,-641.0762220634383,-524.350539485921,-563.8603566167259,-436.6856758489609,-512.8083560829544,-504.63844490134585,-495.47921563382243,-523.1718521614977,-462.72718619341236
110,-802.5156211824188,-780.550657213267,-715.176942129,-695.2927336442658,-793.3955906429147,-699.1257580012278,-794.0306770307352,-858.4600073121846,-659.862099492031,-795.3970565347919
111,-660.41759352102,-416.89578298339666,-513.4056903169957,-496.9494168882814,-522.8818405839351,-500.3343729140825,-567.3381273437775,-461.77013935703417,-472.3714872555063,-465.9430105126373
112,-634.2195556650364,-535.5281066712001,-587.088776899354,-491.00885550011475,-577.6346031783154,-495.624315065066,-598.8299390186199,-572.8839337298444,-526.4441677493556,-552.2902608119673
113,-739.3557585678315,-734.6112883472617,-642.631235003446,-639.7331415729442,-524.0944792297427,-602.1748137500913,-645.463258362176,-543.9816524401092,-589.2294542745035,-476.05701159628796
114,-646.2716416720044,-497.41454171377626,-487.9395939654295,-511.1314683417488,-463.0152083078089,-496.5779257670649,-502.87357277460717,-437.42940323628426,-485.71460555776605,-436.86061349514597
115,-642.2919670025295,-556.5394817590219,-530.3182736281565,-554.7880522759782,-468.51470705465414,-506.5738013266135,-493.4766084146156,-516.9839523289927,-501.7511121955064,-466.4791930045654
116,-650.3129781642648,-543.1515553258589,-527.2488686010317,-501.08475761042604,-427.977676275492,-479.7703747360882,-516.1121736583877,-472.8378206961552,-475.9770506210158,-429.9049491827463
117,-816.6028455837967,-1025.030369721791,-733.575762061389,-786.3991025280178,-601.4634244968985,-727.9716599277135,-752.5224881029145,-746.8728186198697,-739.2227428637747,-688.6078764416606
118,-687.1006973471898,-664.4809612279817,-621.5414468860807,-620.8497710347723,-512.2027432346279,-572.8321462763677,-615.7495273244956,-535.947048469236,-573.3208901449037,-489.78186185387
119,-727.4139163264991,-907.9438292246602,-658.485859304619,-727.679322035079,-674.1593057408517,-686.6857092951232,-707.7268980144795,-674.7681189244709,-660.1810609769351,-661.7616876421386
120,-800.5194471835439,-1079.9500447885732,-827.201657596461,-696.61452706848,-791.9449301470515,-707.3594320827108,-868.6362963446312,-878.0613673745248,-730.4212925978076,-805.456711377283
121,-696.3220782033936,-805.0791397395358,-649.0858256031643,-717.8825457470736,-594.0520970371985,-643.3484815299253,-604.2440733351594,-655.0029188060212,-631.133190458245,-622.1084477101153
122,-600.1111945517706,-537.943569285419,-511.44822123579866,-471.9260104402076,-453.693217455868,-465.355078432789,-521.4348908031733,-403.73626634317435,-509.71834690760545,-433.4872086784159
123,-760.2697170996671,-875.3526825510094,-670.758498794852,-722.2630193002548,-687.54525017803,-698.5309071754691,-575.8095855059856,-773.8709629651757,-702.57985132663,-707.5056775094147
124,-833.0187470199264,-908.572234142646,-796.6400255330404,-735.9025284859862,-649.5644531926961,-722.3505352548482,-797.860621780166,-613.3288176449853,-712.9710894178861,-646.6572415280765
125,-731.7359280046063,-683.1063627380254,-612.2223566030725,-619.1797543414278,-543.7012755726815,-586.931428798915,-607.1665075681075,-618.982340154957,-586.4677025292971,-520.2517863676857
126,-824.9938472143581,-1269.6150048961988,-870.8409801357341,-889.4530387596006,-983.2646995048902,-923.8160006159991,-976.8372141909165,-995.4175062111095,-975.8853887886813,-1029.2244982975599
127,-717.1516653969313,-821.8680786873537,-778.3944681633607,-714.0918798707509,-665.3537724772503,-593.6888533965298,-788.5563974337837,-714.4735665669165,-634.3719194309225,-669.0814496717333
128,-902.3164977200981,-985.1873236712722,-835.3726711008204,-771.0044979762166,-801.7824746196555,-759.0161134643422,-933.9162558529423,-810.6224495830973,-691.6290492891691,-752.5062024021362
129,-702.8157659174946,-760.4541047178329,-734.613330653745,-651.4123424194047,-671.1393146490385,-578.9907333434287,-755.1470764527854,-708.1025848882805,-614.3145785786776,-658.2657849370588
130,-713.0051913261785,-912.1205156765399,-653.5318905845859,-716.3000385398726,-655.6147294689318,-664.4283227974537,-529.7145735707049,-774.4631936386845,-663.348139124351,-685.4706543786161
131,-718.4175445999068,-997.5588762542129,-686.5356580954415,-768.2745894905815,-734.1850698845577,-703.89078198226,-586.6472275918192,-896.416793272195,-716.2827019249931,-802.9036787518419
132,-601.513028917978,-853.5396680876413,-613.567556889195,-552.4079545656442,-686.3759642037664,-543.3717882253998,-601.9342264875346,-758.8802269084676,-580.4221329467521,-693.4765149374681
133,-795.7824040976221,-904.5951742749253,-640.6771169123547,-705.0307505774953,-652.8330163341772,-731.4081717518335,-720.269020004269,-636.5229094130373,-674.9642017569283,-670.3164142762431
134,-764.0282139394436,-724.2810845176576,-688.073478381147,-656.8280667835186,-684.8391617553788,-636.1936204768945,-758.425673684067,-720.6390338498024,-566.6700799000788,-671.3585639356585
135,-572.6673792283494,-276.851536349836,-438.8916807898999,-422.88961587460716,-477.1233612549936,-419.8471357539484,-445.595980165774,-462.0547092800664,-416.5957712492231,-449.48668968500914
136,-606.5980061932045,-919.1819984149452,-668.5531993010774,-647.989527618082,-699.2575210502506,-628.6847606532846,-669.2384549631745,-768.4577217073185,-649.188310921113,-725.3797132788984
137,-600.8986612535538,-300.86126540162485,-434.68242112633953,-447.6028755789684,-501.75934163072736,-449.19027305898265,-492.1421178917076,-504.49058532864285,-414.23324628761054,-491.26636088491176
138,-777.0234952921885,-1044.0570393962582,-728.4823216221398,-807.5629200257918,-736.8491728602553,-775.535783269494,-623.1158345217254,-833.2307895713802,-789.275253993767,-801.9780215399525
139,-752.0364335020075,-858.8514368073106,-686.5651729507499,-761.6661699464956,-579.5075239517452,-662.8938536666286,-691.8510962234172,-627.7588186073253,-628.9063941039639,-603.5605562264218
140,-673.9873855256131,-636.5855817321655,-594.6785077726706,-608.8144610589911,-601.8565488302092,-566.9091161432269,-515.8496086555767,-643.536118113978,-597.5992563405495,-608.1373722395739
141,-793.4640501033867,-862.3802917084436,-741.7034544957615,-700.9387589823112,-661.5805367313009,-696.3084426060286,-791.0364626712027,-553.9358002836046,-734.1119322218437,-635.1444869823754
142,-854.1343441428406,-905.8912995129424,-717.643474525141,-670.2485350738094,-738.425882019001,-737.3371820701698,-878.08555050862,-753.3038340766713,-735.685800205311,-767.5899665973185
143,-553.6272574613183,-255.29055979234082,-418.7256270660986,-418.43364299901526,-448.99972363754637,-405.84207168040615,-435.3539476141006,-429.4133507676488,-415.06886820522647,-434.13552534456227
144,-728.7601651294759,-708.1552828315153,-609.7298646257658,-646.3600717152592,-554.915832706446,-609.7018715364327,-643.5400346117382,-522.5855105193714,-591.2577542961524,-521.4335236254527
145,-527.7480610852881,-298.8939308222722,-427.70764608547813,-404.18591453460573,-411.5844437831824,-376.1513559565712,-409.39864102421177,-401.2910468670467,-405.2008331092852,-396.88285955839683
146,-776.4671140130584,-811.5605439752455,-715.562066134734,-713.0419964805799,-671.1577654317418,-670.4460474068553,-762.5164208719111,-726.0705303907157,-600.9210080803282,-647.6719419831725
147,-928.8789356027206,-1261.237188155124,-771.2281560723734,-939.2801701006873,-939.6954244415624,-941.9825527724812,-916.2512495462554,-1143.0052837317367,-934.3287018256298,-1050.4601936679258
148,-609.1173914798352,-923.3057479951437,-704.6393142951745,-684.3082444893524,-725.96913431154,-651.2063934327632,-676.0517867307607,-787.683167170237,-679.3846379650964,-736.8917618490729
149,-824.0976459558871,-801.5188782037874,-708.7888661418126,-733.5594582583562,-704.694812421225,-702.5097353066146,-706.1334372730042,-780.7519428195487,-736.6909694125366,-709.6633848374738
150,-717.7595606530622,-840.0296533804083,-646.9988299024275,-640.9954806269503,-550.4840343275272,-617.2799846715573,-648.9594433926284,-643.4900711404837,-608.3711150926682,-540.4966105679442
151,-929.6148950998514,-1107.2428389977629,-835.4538063135485,-845.8352690681385,-816.7195877816297,-860.686009056391,-961.2176327236572,-898.5188103499679,-845.3086943988052,-831.038537052674
